station_uid,line_uid,line_name,station_name,stationid,poiid,pointx,pointy,poitype,trans,color,ccode,line_start_city,line_terminal_city,line_tag,expect_open_time,line_open_status,is_updown,nearby_lines,trans_lines_detail,trans_lines_count,station_index,stations_count
2199030692913,2199030692571,南海有轨电车1号线,礌岗,2199030693735,11966488081254559861,113.156862,23.041993,2,1,#63B5E5,440600,440600,440600,1:1,,1,1,,['广佛线'],1,15,15
2199027145881,2199027145456,地铁3号线,镇安,2199027149910,2199027152132,113.144390,23.016462,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,['地铁3号线后通段'],1,1,22
2199032202359,2199027145456,地铁3号线,季华六路,2199032202408,2199032265430,113.136973,23.012056,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,['地铁4号线一期'],1,2,22
2199032202360,2199027145456,地铁3号线,亚艺公园,2199032202409,2199032200017,113.129531,23.001869,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,3,22
2199027145884,2199027145456,地铁3号线,湾华,2199027149913,2199026985056,113.131548,22.991983,2,1,#0061AE,440600,440600,440600,1:1,,1,1,,['佛山地铁2号线'],1,4,22
2199027145885,2199027145456,地铁3号线,东平,2199027149914,11966865935184965391,113.129300,22.964508,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,['广佛线'],1,5,22
2199027145886,2199027145456,地铁3号线,大墩,2199027149915,2199027152135,113.129407,22.953729,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,6,22
2199032202361,2199027145456,地铁3号线,岳步,2199032202410,2199032200018,113.144626,22.943021,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,7,22
2199032202362,2199027145456,地铁3号线,潭洲会展,2199032202411,2199032200019,113.164388,22.948593,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,8,22
2199032202363,2199027145456,地铁3号线,北滘西站,2199032202412,2199032200020,113.178305,22.952245,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,9,22
2199027145890,2199027145456,地铁3号线,高村,2199027149919,2199027152139,113.194389,22.944787,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,10,22
2199032202364,2199027145456,地铁3号线,北滘公园,2199032202413,2199031297462,113.211992,22.929939,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,['地铁7号线'],1,11,22
2199032202365,2199027145456,地铁3号线,广教,2199032202414,2199032200021,113.212545,22.909264,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,12,22
2199027145893,2199027145456,地铁3号线,伦教,2199027149922,2199027152142,113.214208,22.880282,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,13,22
2199027145894,2199027145456,地铁3号线,荔村,2199027149923,2199027152143,113.231499,22.872133,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,14,22
2199032202366,2199027145456,地铁3号线,顺德人民医院,2199032202415,2199032200022,113.242362,22.867731,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,15,22
2199032553726,2199027145456,地铁3号线,环市北,2199032553814,2199032202465,113.243959,22.852489,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,16,22
2199032202368,2199027145456,地铁3号线,大良钟楼,2199032202417,2199032200024,113.253095,22.839369,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,17,22
2199027145898,2199027145456,地铁3号线,东乐路,2199027149927,2199027152147,113.264523,22.834815,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,18,22
2199027145899,2199027145456,地铁3号线,驹荣北路,2199027149928,2199027152148,113.277487,22.834846,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,19,22
2199032553727,2199027145456,地铁3号线,顺德一中,2199032553815,2199032202467,113.293552,22.832635,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,20,22
2199032202370,2199027145456,地铁3号线,顺德欢乐海岸,2199032202419,2199032200026,113.307039,22.818755,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,21,22
2199032202371,2199027145456,地铁3号线,顺德学院站,2199032202420,2199032200027,113.318141,22.818754,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,['地铁3号线南延段'],1,22,22
2199032202374,2199027145457,地铁3号线,顺德学院站,2199032202423,2199032200027,113.318141,22.818754,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,['地铁3号线南延段'],1,1,22
2199032553728,2199027145457,地铁3号线,顺德欢乐海岸,2199032553816,2199032200026,113.307039,22.818755,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,2,22
2199032202376,2199027145457,地铁3号线,顺德一中,2199032202425,2199032202467,113.293552,22.832635,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,3,22
2199027145936,2199027145457,地铁3号线,驹荣北路,2199027149937,2199027152148,113.277487,22.834846,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,4,22
2199032202377,2199027145457,地铁3号线,东乐路,2199032202426,2199027152147,113.264523,22.834815,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,5,22
2199032202378,2199027145457,地铁3号线,大良钟楼,2199032202427,2199032200024,113.253095,22.839369,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,6,22
2199032202379,2199027145457,地铁3号线,环市北,2199032202428,2199032202465,113.243959,22.852489,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,7,22
2199032202380,2199027145457,地铁3号线,顺德人民医院,2199032202429,2199032200022,113.242362,22.867731,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,8,22
2199027145941,2199027145457,地铁3号线,荔村,2199027149942,2199027152143,113.231499,22.872133,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,9,22
2199027145942,2199027145457,地铁3号线,伦教,2199027149943,2199027152142,113.214208,22.880282,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,10,22
2199032202381,2199027145457,地铁3号线,广教,2199032202430,2199032200021,113.212545,22.909264,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,11,22
2199032202382,2199027145457,地铁3号线,北滘公园,2199032202431,2199031297462,113.211992,22.929939,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,['地铁7号线'],1,12,22
2199032202383,2199027145457,地铁3号线,高村,2199032202432,2199027152139,113.194389,22.944787,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,13,22
2199032202384,2199027145457,地铁3号线,北滘西站,2199032202433,2199032200020,113.178305,22.952245,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,14,22
2199032202385,2199027145457,地铁3号线,潭洲会展,2199032202434,2199032200019,113.164388,22.948593,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,15,22
2199032202386,2199027145457,地铁3号线,岳步,2199032202435,2199032200018,113.144626,22.943021,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,16,22
2199027145949,2199027145457,地铁3号线,大墩,2199027149950,2199027152135,113.129407,22.953729,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,17,22
2199027145950,2199027145457,地铁3号线,东平,2199027149951,11966865935184965391,113.129300,22.964508,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,['广佛线'],1,18,22
2199027145951,2199027145457,地铁3号线,湾华,2199027149952,2199026985056,113.131548,22.991983,2,1,#0061AE,440600,440600,440600,1:1,,1,1,,['佛山地铁2号线'],1,19,22
2199032202387,2199027145457,地铁3号线,亚艺公园,2199032202436,2199032200017,113.129531,23.001869,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,,0,20,22
2199032202388,2199027145457,地铁3号线,季华六路,2199032202437,2199032265430,113.136973,23.012056,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,['地铁4号线一期'],1,21,22
2199027145954,2199027145457,地铁3号线,镇安,2199027149955,2199027152132,113.144390,23.016462,2,0,#0061AE,440600,440600,440600,1:1,,1,1,,['地铁3号线后通段'],1,22,22
2199032212433,2199032212432,地铁3号线后通段,镇安,2199032212449,2199027152132,113.144326,23.017012,2,0,#A7A9B3,440600,440600,440600,1:1,预计2023年年底开通,0,0,,['地铁3号线'],1,1,16
2199032212434,2199032212432,地铁3号线后通段,桂城,2199032212450,11966794866229350441,113.141611,23.032125,2,0,#A7A9B3,440600,440600,440600,1:1,预计2023年年底开通,0,0,,['广佛线'],1,2,16
2199032212435,2199032212432,地铁3号线后通段,西约,2199032212451,2199032203615,113.140227,23.040586,2,0,#A7A9B3,440600,440600,440600,1:1,预计2023年年底开通,0,0,,,0,3,16
2199032212436,2199032212432,地铁3号线后通段,叠滘,2199032212452,2199032203613,113.127556,23.048109,2,0,#A7A9B3,440600,440600,440600,1:1,预计2023年年底开通,0,0,,,0,4,16
2199032212437,2199032212432,地铁3号线后通段,中山公园,2199032212453,2199032203611,113.116184,23.048089,2,0,#A7A9B3,440600,440600,440600,1:1,预计2023年年底开通,0,0,,,0,5,16
2199032553770,2199032212432,地铁3号线后通段,敦厚,2199032553885,2199032553884,113.103840,23.048476,2,0,#A7A9B3,440600,440600,440600,1:1,预计2023年年底开通,0,0,,,0,6,16
2199032212439,2199032212432,地铁3号线后通段,佛山高铁站,2199032212455,2199032203607,113.097585,23.049486,2,0,#A7A9B3,440600,440600,440600,1:1,预计2023年年底开通,0,0,,,0,7,16
2199032212440,2199032212432,地铁3号线后通段,联和,2199032212456,2199032203605,113.085269,23.060548,2,0,#A7A9B3,440600,440600,440600,1:1,预计2023年年底开通,0,0,,,0,8,16
2199032212441,2199032212432,地铁3号线后通段,孝德东,2199032212457,2199032203603,113.069202,23.067206,2,0,#A7A9B3,440600,440600,440600,1:1,预计2023年年底开通,0,0,,,0,9,16
2199032212442,2199032212432,地铁3号线后通段,罗村,2199032212458,2199032203601,113.051768,23.066989,2,0,#A7A9B3,440600,440600,440600,1:1,预计2023年年底开通,0,0,,,0,10,16
2199032212443,2199032212432,地铁3号线后通段,佛山西站,2199032212459,2199032203599,113.033357,23.081188,2,0,#A7A9B3,440600,440600,440600,1:1,预计2023年年底开通,0,0,,['地铁4号线一期'],1,11,16
2199032212444,2199032212432,地铁3号线后通段,兴业东路,2199032212460,2199032203597,113.027810,23.089937,2,0,#A7A9B3,440600,440600,440600,1:1,预计2023年年底开通,0,0,,,0,12,16
2199032212445,2199032212432,地铁3号线后通段,科盛路,2199032212461,2199032203595,113.023707,23.108031,2,0,#A7A9B3,440600,440600,440600,1:1,预计2023年年底开通,0,0,,,0,13,16
2199032212446,2199032212432,地铁3号线后通段,博爱中路,2199032212462,2199032203593,113.025702,23.117608,2,0,#A7A9B3,440600,440600,440600,1:1,预计2023年年底开通,0,0,,,0,14,16
2199032212447,2199032212432,地铁3号线后通段,南海大学城,2199032212463,2199032203591,113.031431,23.138925,2,0,#A7A9B3,440600,440600,440600,1:1,预计2023年年底开通,0,0,,,0,15,16
2199032212448,2199032212432,地铁3号线后通段,佛科院仙溪校区,2199032212464,2199032203589,113.055148,23.145564,2,0,#A7A9B3,440600,440600,440600,1:1,预计2023年年底开通,0,0,,,0,16,16
2199028776988,2199028776987,地铁7号线,美的大道,2199028777077,2199032020864,113.207797,22.944982,2,0,#90CE29,440600,440600,440100,1:1,,1,1,,,0,1,17
2199031297453,2199028776987,地铁7号线,北滘公园,2199031297473,2199031297462,113.211987,22.929924,2,0,#90CE29,440600,440600,440100,1:1,,1,1,,['地铁3号线'],1,2,17
2199031297454,2199028776987,地铁7号线,美的,2199031297474,2199031297464,113.227233,22.933916,2,0,#90CE29,440600,440600,440100,1:1,,1,1,,,0,3,17
2199028776991,2199028776987,地铁7号线,南涌,2199028777080,2199032020865,113.238187,22.939355,2,0,#90CE29,440600,440600,440100,1:1,,1,1,,,0,4,17
2199031297455,2199028776987,地铁7号线,锦龙,2199031297475,2199031297466,113.241464,22.953227,2,0,#90CE29,440600,440600,440100,1:1,,1,1,,,0,5,17
2199028776993,2199028776987,地铁7号线,陈村,2199028777082,2199032020866,113.236368,22.969210,2,0,#90CE29,440600,440600,440100,1:1,,1,1,,,0,6,17
2199028776994,2199028776987,地铁7号线,陈村北,2199028777083,2199032020867,113.245075,22.976164,2,0,#90CE29,440600,440600,440100,1:1,,1,1,,,0,7,17
2199031297456,2199028776987,地铁7号线,大洲,2199031297476,2199031297468,113.257236,22.983894,2,0,#90CE29,440600,440600,440100,1:1,,1,1,,,0,8,17
2199028776996,2199028776987,地铁7号线,广州南站,2199028777085,2199027902698,113.269107,22.988975,2,1,#90CE29,440600,440600,440100,1:1,,1,1,,"['佛山地铁2号线', '地铁22号线', '地铁2号线']",3,9,17
2199032020740,2199028776987,地铁7号线,石壁,2199032020824,11966921008140467581,113.279097,22.993923,2,1,#90CE29,440600,440600,440100,1:1,,1,1,,['地铁2号线'],1,10,17
2199032020741,2199028776987,地铁7号线,谢村,2199032020825,11966026306402653111,113.296427,22.990470,2,0,#90CE29,440600,440600,440100,1:1,,1,1,,,0,11,17
2199032020742,2199028776987,地铁7号线,钟村,2199032020826,11966171557428971641,113.316942,22.986429,2,0,#90CE29,440600,440600,440100,1:1,,1,1,,,0,12,17
2199032020743,2199028776987,地铁7号线,汉溪长隆,2199032020827,11966818808097986601,113.330249,22.994015,2,1,#90CE29,440600,440600,440100,1:1,,1,1,,['地铁3号线'],1,13,17
2199032020744,2199028776987,地铁7号线,南村万博,2199032020828,11966865907459230051,113.347813,23.004776,2,1,#90CE29,440600,440600,440100,1:1,,1,1,,['地铁18号线'],1,14,17
2199032020745,2199028776987,地铁7号线,员岗,2199032020829,11966623940428078551,113.365988,23.015938,2,0,#90CE29,440600,440600,440100,1:1,,1,1,,,0,15,17
2199032020746,2199028776987,地铁7号线,板桥,2199032020830,11966477723262179551,113.388083,23.016840,2,0,#90CE29,440600,440600,440100,1:1,,1,1,,,0,16,17
2199032020747,2199028776987,地铁7号线,大学城南,2199032020831,11966540453333231501,113.400544,23.043297,2,1,#90CE29,440600,440600,440100,1:1,,1,1,,"['地铁4号线', '地铁12号线', '地铁7号线二期']",3,17,17
4477131146901494785,15983902817782472948,广佛线,沥滘,4189287655011209089,11966127312412811451,113.318287,23.054777,2,1,#90CE29,440600,440100,440600,1:1,,1,1,,['地铁3号线'],1,1,25
320598115465693379,15983902817782472948,广佛线,南洲,15930537362681607274,11966847206808490971,113.297253,23.064874,2,1,#90CE29,440600,440100,440600,1:1,,1,1,,['地铁2号线'],1,2,25
3352676596405071046,15983902817782472948,广佛线,石溪,17988656495287366311,4798620571502326028,113.285972,23.067916,2,0,#90CE29,440600,440100,440600,1:1,,1,1,,['地铁10号线'],1,3,25
3833370786094408310,15983902817782472948,广佛线,燕岗,3979877474974846941,11966399091435775561,113.272064,23.075082,2,0,#90CE29,440600,440100,440600,1:1,,1,1,,"['地铁11号线内环', '地铁11号线外环']",2,4,25
3550123311342794457,15983902817782472948,广佛线,沙园,14300602951170050347,11966258069441967841,113.260679,23.088535,2,1,#90CE29,440600,440100,440600,1:1,,1,1,,['地铁8号线'],1,5,25
16679616904555901005,15983902817782472948,广佛线,沙涌,4296731355555296323,11966888472698169681,113.246970,23.083056,2,0,#90CE29,440600,440100,440600,1:1,,1,1,,"['地铁11号线内环', '地铁11号线外环']",2,6,25
16676028895158858960,15983902817782472948,广佛线,鹤洞,12223482539676019923,11966446153555617891,113.240210,23.072539,2,0,#90CE29,440600,440100,440600,1:1,,1,1,,,0,7,25
4599209199954256212,15983902817782472948,广佛线,西塱,13041234803696878014,16574455450903640767,113.231572,23.066321,2,1,#90CE29,440600,440100,440600,1:1,,1,1,,"['地铁1号线', '地铁10号线', '地铁22号线后通段']",3,8,25
1138470306607869099,15983902817782472948,广佛线,菊树,16280926381026562666,11966752804696600841,113.212779,23.065950,2,0,#90CE29,440600,440100,440600,1:1,,1,1,,,0,9,25
9325832910135606986,15983902817782472948,广佛线,龙溪,12547182034332201968,11966688358242766441,113.192415,23.066015,2,0,#90CE29,440600,440100,440600,1:1,,1,1,,,0,10,25
5196765414195933472,15983902817782472948,广佛线,金融高新区,1855021612890287255,11966272238944445691,113.158548,23.065813,2,0,#90CE29,440600,440100,440600,1:1,,1,1,,,0,11,25
14127645405931302488,15983902817782472948,广佛线,千灯湖,3083233910909919417,11966865031957750201,113.155349,23.054810,2,0,#90CE29,440600,440100,440600,1:1,,1,1,,,0,12,25
16670154525091818304,15983902817782472948,广佛线,礌岗,16252602018536346936,11966488081254559861,113.155437,23.042605,2,1,#90CE29,440600,440100,440600,1:1,,1,1,,['南海有轨电车1号线'],1,13,25
7598828189755386360,15983902817782472948,广佛线,南桂路,6558903244845379221,11966050535155532381,113.154193,23.034168,2,0,#90CE29,440600,440100,440600,1:1,,1,1,,,0,14,25
2757444346435647922,15983902817782472948,广佛线,桂城,5981131497041232125,11966794866229350441,113.141544,23.031733,2,0,#90CE29,440600,440100,440600,1:1,,1,1,,['地铁3号线后通段'],1,15,25
16152982846058349894,15983902817782472948,广佛线,朝安,7633045641273477086,11966356954304982721,113.133617,23.027627,2,0,#90CE29,440600,440100,440600,1:1,,1,1,,,0,16,25
405096380743515367,15983902817782472948,广佛线,普君北路,18437996464643009617,11966050139802165891,113.122277,23.027653,2,0,#90CE29,440600,440100,440600,1:1,,1,1,,,0,17,25
4693016414156702997,15983902817782472948,广佛线,祖庙,15639484318909243586,11966596956541698401,113.112089,23.027060,2,0,#90CE29,440600,440100,440600,1:1,,1,1,,,0,18,25
16954617162264342391,15983902817782472948,广佛线,同济路,894143089958949150,11966281499628227611,113.108533,23.019220,2,0,#90CE29,440600,440100,440600,1:1,,1,1,,,0,19,25
6977294471767633016,15983902817782472948,广佛线,季华园,1993276095125435524,11966947990688411901,113.108552,23.007123,2,0,#90CE29,440600,440100,440600,1:1,,1,1,,['地铁4号线一期'],1,20,25
1804875696011607457,15983902817782472948,广佛线,魁奇路,3543251580602301331,11966930610785723181,113.108621,22.993743,2,1,#90CE29,440600,440100,440600,1:1,,1,1,,['佛山地铁2号线'],1,21,25
6472800972031910979,15983902817782472948,广佛线,澜石,10442908701745760463,11966432190362604461,113.107204,22.984118,2,0,#90CE29,440600,440100,440600,1:1,,1,1,,,0,22,25
14899760332862924036,15983902817782472948,广佛线,世纪莲,3628317437875452322,11966197998510912521,113.114829,22.965192,2,0,#90CE29,440600,440100,440600,1:1,,1,1,,,0,23,25
16910859783867820764,15983902817782472948,广佛线,东平,16088737047571468504,11966865935184965391,113.129389,22.965218,2,0,#90CE29,440600,440100,440600,1:1,,1,1,,['地铁3号线'],1,24,25
4445161397723291578,15983902817782472948,广佛线,新城东,9602205210986863335,11966983951315164631,113.140018,22.958647,2,0,#90CE29,440600,440100,440600,1:1,,1,1,,,0,25,25
4324140655413745598,15600629417464792880,轨道交通2号线,东莞火车站,2199027907334,2199027907815,113.860188,23.088639,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,1,15
4452568754621849429,15600629417464792880,轨道交通2号线,茶山,2199027907335,12090988729264298381,113.844502,23.079569,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,2,15
1358455448568906143,15600629417464792880,轨道交通2号线,榴花公园,8644346290585858619,12090018403977680731,113.814375,23.080279,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,3,15
7156836090712981736,15600629417464792880,轨道交通2号线,下桥,2356602055822012426,12090085465715422121,113.788722,23.063119,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,4,15
12633435318401817361,15600629417464792880,轨道交通2号线,天宝,14199946353080215302,12090247524654008651,113.778694,23.047123,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,5,15
5985184985522506844,15600629417464792880,轨道交通2号线,东城,14771560630732308568,12090691093009143131,113.776390,23.032757,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,6,15
14277026604532771873,15600629417464792880,轨道交通2号线,旗峰公园,2199027907336,12090666090544074361,113.767954,23.020157,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,7,15
5269610905891842436,15600629417464792880,轨道交通2号线,鸿福路,8501990784143435695,2199027100206,113.759210,23.010417,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,['轨道交通1号线'],1,8,15
8595419130910743037,15600629417464792880,轨道交通2号线,西平,14451567957903710824,12090146994773960431,113.746866,22.993897,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,9,15
13231696324242210401,15600629417464792880,轨道交通2号线,蛤地,2199027907337,12090739408275379551,113.728629,22.978041,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,10,15
4188853145627376166,15600629417464792880,轨道交通2号线,陈屋,2199027907338,12090420697550722941,113.690145,22.957724,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,11,15
12920635045665616994,15600629417464792880,轨道交通2号线,寮厦,2199027907339,12090344544026095171,113.673596,22.940966,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,12,15
11534446149933496119,15600629417464792880,轨道交通2号线,珊美,11403878443761400795,12090505920747662011,113.664279,22.926338,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,13,15
11876700092114021309,15600629417464792880,轨道交通2号线,展览中心,2199027907340,12090990816354205201,113.661609,22.902237,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,14,15
13143177445981858080,15600629417464792880,轨道交通2号线,虎门火车站,2199027907341,12090645617217017971,113.671511,22.859262,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,['轨道交通2号线三期'],1,15,15
14568942434193432211,16691631681884447825,轨道交通2号线,虎门火车站,5842253070303346400,12090645617217017971,113.671511,22.859262,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,['轨道交通2号线三期'],1,1,15
913039156703225727,16691631681884447825,轨道交通2号线,展览中心,16955533400411282384,12090990816354205201,113.661609,22.902237,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,2,15
5594413263141885287,16691631681884447825,轨道交通2号线,珊美,9846656375804817773,12090505920747662011,113.664279,22.926338,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,3,15
3901428414847998675,16691631681884447825,轨道交通2号线,寮厦,13869837040519599531,12090344544026095171,113.673596,22.940966,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,4,15
13451827026165718353,16691631681884447825,轨道交通2号线,陈屋,7676368834605649033,12090420697550722941,113.690145,22.957724,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,5,15
9744627080442732759,16691631681884447825,轨道交通2号线,蛤地,14248342147477401178,12090739408275379551,113.728629,22.978041,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,6,15
8982356542551403897,16691631681884447825,轨道交通2号线,西平,15267318232372684964,12090146994773960431,113.746866,22.993897,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,7,15
5115371806449886069,16691631681884447825,轨道交通2号线,鸿福路,2199027099181,2199027100206,113.759210,23.010417,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,['轨道交通1号线'],1,8,15
15543130924682494514,16691631681884447825,轨道交通2号线,旗峰公园,6500475472772169825,12090666090544074361,113.767954,23.020157,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,9,15
1906049808854434945,16691631681884447825,轨道交通2号线,东城,2070707665516745389,12090691093009143131,113.776390,23.032757,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,10,15
1360519842207783912,16691631681884447825,轨道交通2号线,天宝,14489124115388523862,12090247524654008651,113.778694,23.047123,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,11,15
10217245377070213092,16691631681884447825,轨道交通2号线,下桥,17348811662727019568,12090085465715422121,113.788722,23.063119,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,12,15
11253303723709699542,16691631681884447825,轨道交通2号线,榴花公园,1555231804937221392,12090018403977680731,113.814375,23.080279,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,13,15
3194456867840128710,16691631681884447825,轨道交通2号线,茶山,18336425713564001495,12090988729264298381,113.844502,23.079569,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,14,15
14618551459087387546,16691631681884447825,轨道交通2号线,东莞火车站,14973731772132399865,2199027907815,113.860188,23.088639,2,0,#E62B2A,441900,441900,441900,1:1,,1,1,,,0,15,15
3817323652455323775,3220376556243753332,轨道交通1号线,火车东站,1163882511086988197,12109643041390428561,108.414284,22.839723,2,0,#04B800,450100,450100,450100,1:1,,1,1,,,0,1,25
18113790705089340039,3220376556243753332,轨道交通1号线,佛子岭,2199027907345,2199027907816,108.424827,22.831988,2,0,#04B800,450100,450100,450100,1:1,,1,1,,,0,2,25
16712709062809680772,3220376556243753332,轨道交通1号线,百花岭,12230529564188659853,12109809844001033951,108.427988,22.818266,2,0,#04B800,450100,450100,450100,1:1,,1,1,,,0,3,25
4329764774834010293,3220376556243753332,轨道交通1号线,埌东客运站,12542858831399942919,12109226296166607721,108.418638,22.812919,2,0,#04B800,450100,450100,450100,1:1,,1,1,,,0,4,25
17718029565638134336,3220376556243753332,轨道交通1号线,凤岭,15358744309129391508,12109723139674284911,108.410574,22.813159,2,0,#04B800,450100,450100,450100,1:1,,1,1,,,0,5,25
13986194009315739824,3220376556243753332,轨道交通1号线,东盟商务区,6999258682386607797,12109946813496889591,108.399086,22.813021,2,0,#04B800,450100,450100,450100,1:1,,1,1,,,0,6,25
12172929377809077360,3220376556243753332,轨道交通1号线,万象城,18431624071771519949,12109921086585823651,108.392074,22.813044,2,0,#04B800,450100,450100,450100,1:1,,1,1,,,0,7,25
16309921034282701661,3220376556243753332,轨道交通1号线,会展中心,2109768760553894955,12109030567785990301,108.383729,22.812861,2,0,#04B800,450100,450100,450100,1:1,,1,1,,,0,8,25
13451148797200501057,3220376556243753332,轨道交通1号线,金湖广场,1370876532773544852,12109516323080422881,108.372355,22.812895,2,1,#04B800,450100,450100,450100,1:1,,1,1,,['轨道交通3号线'],1,9,25
3461937857438849740,3220376556243753332,轨道交通1号线,南湖,2219947481167982861,12109230690051756711,108.363182,22.813674,2,0,#04B800,450100,450100,450100,1:1,,1,1,,,0,10,25
9567241746437133085,3220376556243753332,轨道交通1号线,麻村,14098171536679882854,12109017093152554731,108.347745,22.813046,2,0,#04B800,450100,450100,450100,1:1,,1,1,,,0,11,25
3532512587709392801,3220376556243753332,轨道交通1号线,民族广场,5832458363872385446,12109188408185044171,108.336279,22.813017,2,0,#04B800,450100,450100,450100,1:1,,1,1,,,0,12,25
15355633448559678539,3220376556243753332,轨道交通1号线,新民路,1308591996420023236,12109188460177952641,108.327451,22.813043,2,0,#04B800,450100,450100,450100,1:1,,1,1,,,0,13,25
16223581352784172181,3220376556243753332,轨道交通1号线,朝阳广场,15518990762254312412,12109038571503607631,108.320843,22.817088,2,1,#04B800,450100,450100,450100,1:1,,1,1,,['轨道交通2号线'],1,14,25
16079903735288005100,3220376556243753332,轨道交通1号线,火车站,7370031675762678803,12109127905836476271,108.316333,22.824873,2,1,#04B800,450100,450100,450100,1:1,,1,1,,['轨道交通2号线'],1,15,25
838422061109494135,3220376556243753332,轨道交通1号线,白苍岭,12393550808661731862,12109393387390454281,108.307085,22.831026,2,0,#04B800,450100,450100,450100,1:1,,1,1,,,0,16,25
10448240237970842115,3220376556243753332,轨道交通1号线,广西大学,6017641753004430547,12109149464552210531,108.291113,22.831601,2,1,#04B800,450100,450100,450100,1:1,,1,1,,['轨道交通5号线'],1,17,25
185884800238722639,3220376556243753332,轨道交通1号线,鲁班路,7285362651556096824,12109459226791982881,108.283142,22.834048,2,0,#04B800,450100,450100,450100,1:1,,1,1,,,0,18,25
6914032720674344339,3220376556243753332,轨道交通1号线,动物园,14007696448796323595,12109445782583728041,108.267496,22.837849,2,0,#04B800,450100,450100,450100,1:1,,1,1,,,0,19,25
